predclass,age,workclass,native-country,education,marital-status,education-num,capital-gain,capital-loss,sex,race,relationship,sex-marital
0,29,3,7,6,1,13,0,0,1,4,1,6
0,16,1,4,6,1,13,0,0,1,4,3,6
0,13,3,7,3,1,4,0,0,1,4,3,6
1,37,0,7,1,0,12,0,0,1,4,0,5
0,0,3,7,3,1,4,0,0,1,4,3,6
0,22,3,7,5,1,8,0,0,1,4,1,6
0,4,5,7,4,1,9,0,0,0,4,3,1
0,36,3,7,3,0,4,0,0,1,4,0,5
1,28,3,7,2,3,15,122,0,1,4,1,8
0,7,3,7,4,0,9,0,0,0,2,5,0
1,30,4,7,6,3,13,0,74,1,4,1,8
0,21,3,7,5,3,8,0,0,0,4,4,3
0,27,3,7,5,0,8,0,0,1,4,0,5
1,28,3,7,1,0,12,98,0,1,4,0,5
0,15,3,7,5,0,8,0,0,1,4,0,5
0,7,3,7,4,1,9,0,0,0,4,4,1
0,21,3,7,5,0,8,0,0,1,4,0,5
0,21,3,7,5,0,8,0,0,1,4,0,5
0,16,3,2,0,1,11,0,0,1,1,4,6
0,33,3,7,0,3,11,0,0,1,4,4,8
1,23,3,7,1,0,12,0,0,1,2,0,5
0,16,1,7,5,3,8,0,0,0,2,3,3
0,3,3,7,5,1,8,0,0,1,4,3,6
0,0,1,7,3,1,7,0,0,0,2,3,1
0,10,3,7,1,1,12,0,0,0,4,3,1
0,49,3,7,5,0,8,0,0,1,4,0,5
1,36,3,1,2,0,15,112,0,1,4,0,5
0,54,3,7,1,3,12,0,0,0,4,1,3
0,22,4,7,3,0,5,0,0,1,4,0,5
0,19,3,7,4,3,9,0,0,1,4,1,8
0,3,5,7,4,1,9,0,0,1,4,3,6
1,39,3,1,6,0,13,0,0,1,4,0,5
0,43,3,7,3,0,3,0,0,1,4,0,5
1,26,3,7,5,0,8,0,0,1,4,0,5
1,29,4,3,1,0,12,112,0,1,4,0,5
0,25,3,7,5,1,8,0,0,1,4,2,6
0,39,3,7,5,3,8,0,0,0,4,1,3
0,14,3,7,5,1,8,0,72,0,4,4,1
0,17,4,7,5,0,8,0,0,1,4,0,5
0,21,3,7,5,0,8,0,0,1,4,0,5
0,15,5,7,5,1,8,0,0,0,0,1,1
1,15,1,7,1,0,12,0,0,1,4,0,5
0,27,3,7,5,3,8,0,0,0,4,1,3
0,7,3,7,0,3,10,0,0,0,4,1,3
1,31,3,7,1,0,12,112,0,1,4,0,5
0,26,3,7,4,1,9,0,34,1,4,1,6
0,52,5,7,5,0,8,0,0,1,4,0,5
0,22,4,7,5,3,8,0,0,1,4,1,8
1,38,3,7,4,0,9,0,0,1,4,0,5
1,10,3,7,0,1,10,0,0,1,4,4,6
0,12,3,7,4,1,9,0,0,1,4,4,6
1,24,4,7,6,0,13,0,0,0,4,5,0
1,13,1,7,4,0,9,0,0,1,4,0,5
0,11,3,1,0,1,10,0,0,1,4,2,6
0,51,3,7,5,0,8,0,0,1,4,0,5
0,38,3,7,5,0,8,0,0,1,4,0,5
0,20,3,7,3,0,5,0,63,1,2,0,5
1,38,3,1,7,0,14,0,55,1,4,0,5
1,43,4,7,5,0,8,0,0,0,4,5,0
0,27,3,7,6,0,13,0,0,1,4,0,5
0,28,3,7,5,0,8,0,0,1,4,0,5
0,20,3,7,5,3,8,0,0,1,4,1,8
0,41,5,7,4,0,9,0,0,0,4,5,0
1,30,3,7,1,0,12,0,0,1,4,0,5
0,1,3,7,3,1,6,0,0,0,4,3,1
0,6,3,7,4,0,9,0,0,1,4,0,5
0,18,1,7,4,3,9,0,0,0,4,4,3
1,44,4,7,3,0,5,98,0,1,4,0,5
0,37,3,7,4,0,9,0,0,1,4,0,5
0,4,3,7,5,0,8,0,0,0,4,5,0
0,36,1,7,6,1,13,0,0,0,4,1,1
0,29,4,6,3,3,5,0,0,0,4,4,3
1,39,3,7,6,0,13,0,0,1,4,0,5
0,29,3,7,1,3,12,0,0,1,4,1,8
0,19,3,7,5,0,8,0,0,1,4,0,5
1,37,3,7,1,4,12,0,0,0,4,1,4
0,18,1,7,5,0,8,0,0,1,4,0,5
0,9,3,6,1,1,12,0,0,0,4,2,1
0,32,4,7,5,1,8,0,0,1,4,1,6
0,43,4,7,5,3,8,0,0,0,4,4,3
0,38,3,8,5,3,8,0,0,0,2,4,3
0,4,3,7,0,1,11,0,0,0,2,1,1
1,21,3,7,4,0,9,0,0,1,4,0,5
0,24,1,7,6,0,13,0,0,1,4,0,5
0,26,1,7,4,0,9,0,0,1,1,0,5
1,37,4,7,1,0,12,0,0,1,4,0,5
0,29,3,8,2,1,15,0,0,1,4,3,6
0,3,3,7,4,1,9,0,0,1,2,3,6
0,18,3,7,4,3,9,0,0,0,4,1,3
0,7,3,2,4,1,9,0,0,0,1,1,1
0,24,3,6,3,0,1,0,0,1,4,0,5
0,19,3,7,5,1,8,0,0,1,2,4,6
0,23,4,6,3,0,2,0,0,1,4,0,5
0,6,3,7,5,1,8,0,0,0,4,1,1
0,20,3,7,5,1,8,0,0,1,4,1,6
0,54,4,7,4,4,9,0,0,0,4,1,4
0,19,3,2,3,1,2,0,0,1,1,1,6
1,34,3,7,4,0,9,0,0,0,4,5,0
0,13,3,7,5,1,8,0,0,1,4,1,6
0,23,3,6,5,0,8,0,0,1,2,0,5
0,9,3,7,5,1,8,0,0,0,4,3,1
0,32,3,7,4,0,9,0,0,1,4,0,5
0,13,3,7,5,0,8,0,58,1,4,0,5
0,31,3,7,4,3,9,0,0,0,4,1,3
1,36,1,7,1,0,12,0,0,1,4,0,5
1,14,3,7,1,0,12,0,0,1,4,0,5
0,23,3,7,5,1,8,0,0,0,2,3,1
0,4,5,7,0,1,11,3,0,0,4,3,1
0,21,3,7,5,3,8,0,0,1,4,1,8
0,20,5,7,3,0,5,0,0,1,4,0,5
0,17,3,7,3,1,5,0,0,0,2,4,1
1,36,3,7,1,0,12,0,0,1,4,0,5
0,4,3,7,4,1,9,0,0,0,4,3,1
1,9,3,5,6,1,13,0,0,0,1,3,1
0,12,3,7,1,3,12,0,0,0,4,1,3
1,27,3,7,4,0,9,0,0,1,4,0,5
0,5,3,7,4,3,9,0,0,0,4,2,3
1,26,0,7,1,0,12,0,0,1,4,0,5
0,22,3,7,4,3,9,0,0,0,4,4,3
0,21,1,7,5,3,8,0,0,1,4,1,8
0,50,3,7,5,4,8,0,0,0,4,1,4
0,14,3,7,5,0,8,0,0,1,4,0,5
0,13,3,7,3,1,6,0,0,0,4,1,1
0,36,4,7,5,0,8,56,0,0,4,5,0
1,27,3,7,1,0,12,112,0,1,4,0,5
0,26,3,6,3,0,2,0,0,1,4,0,5
0,5,3,7,5,1,8,0,0,1,4,3,6
0,14,3,7,5,0,8,0,0,1,4,0,5
0,27,3,7,3,3,6,0,0,1,4,1,8
0,71,4,7,3,4,3,0,0,1,4,1,9
0,4,3,7,5,1,8,0,0,1,4,1,6
0,14,3,8,1,1,12,0,26,0,4,3,1
0,18,1,7,1,1,12,0,0,1,4,1,6
0,13,3,7,1,1,12,0,0,1,2,3,6
0,31,3,7,5,0,8,0,0,1,4,0,5
0,51,5,7,5,4,8,0,0,0,4,4,4
0,47,3,7,0,0,10,0,0,1,4,0,5
1,32,3,8,6,0,13,122,0,1,1,0,5
0,27,3,7,2,0,15,0,0,1,4,0,5
0,1,3,7,3,1,6,0,0,1,4,3,6
0,17,3,7,5,0,8,0,0,1,4,0,5
0,12,1,7,5,1,8,0,0,0,4,4,1
0,6,3,7,5,1,8,0,0,1,2,2,6
1,19,4,7,4,0,9,0,0,1,4,0,5
0,12,5,7,1,1,12,0,0,1,4,1,6
0,17,3,6,3,0,5,0,0,1,4,0,5
0,10,4,7,1,1,12,0,0,1,4,1,6
0,40,1,7,4,3,9,0,0,0,2,1,3
0,7,3,7,5,1,8,0,0,1,4,1,6
0,37,3,7,4,0,9,0,0,1,4,0,5
0,1,3,7,4,1,9,0,0,0,4,3,1
0,8,3,5,4,1,9,0,0,1,1,1,6
0,11,3,6,4,0,9,0,0,1,4,0,5
0,70,3,7,5,2,8,0,0,1,4,1,7
0,37,3,7,6,3,13,0,0,0,4,1,3
0,4,3,7,5,1,8,0,0,1,4,2,6
0,26,3,6,3,2,2,0,0,0,4,2,2
0,26,0,7,5,0,8,66,0,1,4,0,5
0,21,3,7,5,1,8,0,0,1,4,1,6
0,29,3,7,5,0,8,0,0,1,2,0,5
0,48,3,7,4,4,9,0,0,0,4,1,4
0,22,3,7,5,0,8,0,0,1,4,0,5
1,43,4,7,4,0,9,0,0,1,4,0,5
0,13,3,7,1,1,12,0,0,1,4,1,6
1,22,3,7,5,0,8,95,0,1,4,0,5
1,18,3,7,1,0,12,0,55,1,4,0,5
0,14,4,7,4,0,9,0,0,1,4,0,5
0,22,3,7,5,1,8,0,0,1,4,3,6
0,16,3,7,5,0,8,0,0,1,4,0,5
0,10,3,7,7,1,14,0,0,0,4,2,1
0,14,3,7,4,0,9,0,0,1,4,0,5
0,60,5,7,4,3,9,0,0,1,4,1,8
0,23,1,7,0,3,11,0,0,0,4,4,3
1,41,0,2,6,0,13,98,0,1,1,0,5
1,20,1,7,0,0,10,0,0,1,4,0,5
0,22,3,7,3,3,5,0,0,1,4,3,8
0,13,3,7,4,1,9,0,0,0,4,1,1
0,3,3,7,4,1,9,0,0,0,4,3,1
0,19,5,7,5,3,8,0,0,0,4,2,3
0,13,3,7,5,0,8,0,0,1,4,0,5
0,22,3,7,5,1,8,0,0,1,4,1,6
0,26,3,7,4,3,9,0,0,0,4,1,3
0,8,3,7,5,1,8,0,0,0,4,3,1
1,25,3,7,0,0,10,0,0,1,4,0,5
0,21,3,7,4,3,9,0,38,0,4,4,3
0,50,3,7,5,0,8,0,0,1,4,0,5
0,40,3,7,5,3,8,0,0,0,4,2,3
0,4,3,7,4,1,9,0,0,1,4,3,6
1,18,3,7,5,0,8,0,0,0,4,5,0
1,23,3,7,5,0,8,0,50,1,4,0,5
0,18,3,7,3,0,5,0,0,0,4,5,0
0,57,5,7,3,0,4,0,0,1,4,0,5
0,2,3,7,3,1,3,0,0,1,4,2,6
0,19,4,7,5,0,8,0,0,1,4,0,5
1,22,1,7,2,1,15,0,92,1,4,1,6
0,0,5,7,3,1,7,0,0,1,4,3,6
0,30,5,8,5,1,8,0,0,0,4,2,1
1,15,3,7,1,1,12,0,23,1,4,1,6
0,15,1,7,1,1,12,0,0,0,4,1,1
0,34,0,7,5,1,8,0,0,1,4,1,6
0,31,5,7,4,1,9,0,0,1,4,1,6
0,21,3,7,1,0,12,0,0,1,4,0,5
0,2,5,7,4,1,9,0,0,0,4,3,1
1,35,3,7,6,0,13,0,0,1,4,0,5
0,4,3,7,4,1,9,0,0,0,4,3,1
0,16,3,7,5,3,8,0,0,1,4,2,8
0,1,3,7,3,1,7,0,0,1,4,2,6
1,15,4,0,1,0,12,95,0,1,4,0,5
1,11,3,7,5,0,8,0,0,1,4,0,5
0,28,3,7,5,3,8,0,0,0,4,4,3
0,4,3,7,5,1,8,0,0,0,2,3,1
0,7,3,7,4,1,9,0,0,0,4,1,1
0,36,3,5,1,0,12,0,40,1,1,0,5
0,37,4,7,3,0,2,0,0,1,4,0,5
0,11,3,7,4,1,9,0,0,0,4,1,1
0,3,5,7,4,1,9,0,0,0,4,3,1
0,6,3,7,5,0,8,0,0,1,4,0,5
0,16,1,7,1,1,12,0,0,0,4,4,1
0,28,3,7,4,0,9,0,0,0,4,5,0
1,30,4,7,3,0,3,0,0,1,4,0,5
0,18,3,7,5,0,8,0,0,1,4,0,5
0,3,3,7,0,1,11,0,0,0,4,3,1
0,18,0,7,5,3,8,0,0,0,4,4,3
0,33,3,7,1,0,12,0,0,1,4,0,5
0,23,3,7,3,1,5,0,0,1,4,1,6
0,33,3,7,3,0,5,0,0,1,4,0,5
0,16,3,7,3,3,4,0,0,1,4,1,8
0,20,3,7,1,1,12,0,0,0,4,1,1
1,20,3,7,4,0,9,0,0,1,4,0,5
0,8,4,7,5,0,8,0,0,1,4,0,5
0,0,3,7,3,1,5,0,0,1,2,3,6
0,32,4,7,5,0,8,0,0,1,4,0,5
0,49,3,7,5,4,8,0,0,0,2,1,4
0,7,3,7,5,0,8,0,0,0,4,5,0
0,33,3,6,3,0,0,0,0,1,4,0,5
0,39,3,5,1,3,12,0,0,0,1,1,3
0,51,3,7,5,0,8,0,0,1,4,0,5
0,48,3,7,5,3,8,0,0,0,4,1,3
0,50,3,7,4,4,9,0,0,1,4,1,9
0,0,3,7,3,1,6,0,0,1,4,3,6
0,10,3,6,4,1,9,0,0,1,4,1,6
0,30,1,7,3,2,6,0,0,1,2,1,7
0,23,3,7,5,0,8,0,0,1,4,0,5
0,22,1,6,5,0,8,0,0,1,4,0,5
0,19,3,7,5,3,8,0,0,1,4,4,8
0,32,1,7,5,4,8,0,0,0,4,1,4
0,42,3,7,5,3,8,0,0,0,4,1,3
0,29,3,7,1,4,12,0,0,0,4,4,4
0,54,5,7,1,0,12,59,0,1,4,0,5
0,25,4,7,6,3,13,0,0,0,4,4,3
1,29,4,7,7,0,14,0,0,1,4,0,5
0,24,3,7,5,1,8,0,0,0,2,1,1
0,3,1,7,4,1,9,0,0,0,4,3,1
0,13,3,7,3,0,6,0,0,1,4,0,5
0,12,3,7,4,3,9,0,0,1,4,1,8
0,11,3,7,1,1,12,0,0,1,4,1,6
0,44,4,7,5,0,8,0,0,0,4,5,0
1,13,3,7,1,0,12,0,55,1,4,0,5
0,10,3,6,4,1,9,0,0,1,4,3,6
0,41,4,7,4,0,9,0,0,1,4,0,5
0,20,3,6,3,0,3,0,0,1,4,0,5
0,7,3,7,0,1,10,0,0,1,4,1,6
0,31,3,7,3,3,4,0,0,1,4,1,8
0,7,3,8,1,1,12,0,0,1,1,1,6
1,30,3,7,3,0,4,70,0,1,4,0,5
0,16,3,7,4,1,9,0,0,0,1,3,1
0,9,3,7,1,1,12,0,0,1,4,2,6
1,26,3,7,1,0,12,112,0,1,4,0,5
0,12,3,7,0,1,11,0,0,1,4,1,6
0,16,3,7,4,0,9,0,0,1,2,0,5
1,28,3,7,5,0,8,0,0,1,4,0,5
0,27,3,7,5,0,8,0,0,1,4,0,5
0,27,3,7,4,3,9,0,0,1,4,1,8
0,17,1,7,5,1,8,0,0,0,2,1,1
0,8,3,7,0,1,10,0,0,0,4,3,1
0,42,3,8,7,0,14,0,0,1,2,0,5
1,16,3,7,1,0,12,0,50,0,4,5,0
1,28,4,7,1,0,12,0,0,1,4,0,5
0,41,3,7,5,3,8,0,0,0,4,1,3
0,1,3,7,5,1,8,0,0,1,4,3,6
0,18,3,7,0,3,10,0,0,1,4,1,8
1,38,3,7,3,0,5,0,0,1,4,0,5
0,26,3,7,3,3,6,0,0,0,4,4,3
0,19,3,7,3,0,7,0,0,1,4,0,5
1,25,4,7,1,0,12,0,0,1,4,0,5
0,28,3,8,5,0,8,0,0,0,4,2,0
0,3,1,7,4,1,9,0,0,1,4,1,6
0,10,4,7,5,0,8,0,0,1,4,0,5
0,6,3,7,4,1,9,0,0,0,4,3,1
0,38,3,7,3,0,2,0,0,1,4,0,5
0,34,3,7,3,1,6,0,0,1,1,2,6
0,0,3,7,3,1,5,0,0,1,4,3,6
0,11,3,7,5,1,8,0,0,1,4,3,6
0,14,3,8,1,0,12,0,0,1,4,0,5
1,49,5,7,3,0,6,0,0,1,4,0,5
1,44,4,7,5,0,8,0,0,1,4,0,5
0,2,3,7,5,1,8,0,0,1,4,3,6
0,11,3,7,4,3,9,0,0,1,4,1,8
0,22,3,7,6,0,13,0,0,1,4,0,5
1,17,3,7,5,0,8,0,0,1,2,0,5
1,36,3,7,5,0,8,0,0,1,4,0,5
0,37,3,7,1,3,12,0,0,0,4,1,3
1,27,3,7,1,0,12,0,0,1,4,0,5
0,17,3,7,0,1,11,0,0,0,4,3,1
1,24,3,7,5,0,8,122,0,1,4,0,5
0,9,4,4,5,0,8,0,0,1,4,0,5
0,21,3,7,6,1,13,0,0,0,4,1,1
0,11,3,7,7,1,14,0,0,1,4,1,6
1,46,3,7,5,0,8,0,0,1,4,0,5
0,34,3,7,4,0,9,0,0,1,4,0,5
1,36,0,7,0,0,11,0,0,0,2,5,0
0,18,0,7,0,3,11,0,0,0,2,4,3
0,32,4,7,1,1,12,0,0,1,4,1,6
1,26,3,7,4,0,9,0,0,1,4,0,5
1,33,1,7,5,0,8,0,19,1,4,0,5
0,32,4,7,4,3,9,0,0,0,4,1,3
1,26,1,7,5,0,8,0,0,1,4,0,5
0,32,3,7,7,1,14,0,0,1,4,2,6
0,12,3,7,0,0,10,0,0,0,4,2,0
0,13,3,7,0,1,10,0,0,0,4,3,1
0,15,3,7,5,0,8,0,0,0,2,5,0
0,34,4,7,4,3,9,0,0,0,4,3,3
0,16,0,7,5,0,8,0,0,1,4,0,5
0,21,3,7,1,3,12,0,0,1,4,3,8
0,21,4,7,5,3,8,0,0,1,4,1,8
0,28,3,7,5,0,8,0,0,1,4,0,5
0,1,0,7,5,1,8,0,0,1,4,3,6
1,52,4,7,0,0,11,115,0,1,4,0,5
0,37,3,7,4,4,9,0,0,0,4,4,4
1,27,0,5,1,0,12,0,55,1,1,0,5
0,23,3,7,5,3,8,0,5,0,2,4,3
0,23,3,7,5,1,8,0,0,1,4,3,6
0,3,3,7,4,1,9,0,0,1,4,1,6
1,19,3,7,5,0,8,112,0,1,4,0,5
1,22,3,7,1,0,12,0,0,1,4,0,5
0,1,3,7,3,1,6,0,0,1,4,3,6
0,25,3,7,5,0,8,0,0,1,4,0,5
0,10,3,7,4,0,9,0,0,1,4,0,5
1,5,5,8,4,1,9,0,0,1,4,3,6
0,21,3,7,5,0,8,0,0,1,4,0,5
0,7,3,7,4,1,9,0,0,1,2,1,6
0,24,3,7,5,0,8,0,0,1,4,0,5
0,3,3,7,4,1,9,0,0,0,4,3,1
0,45,3,7,3,3,6,0,0,0,2,1,3
1,14,3,7,6,1,13,122,0,0,4,1,1
1,18,3,7,5,0,8,0,0,1,4,0,5
1,41,4,7,5,0,8,0,0,1,4,0,5
0,3,3,7,4,1,9,0,0,0,2,3,1
0,21,3,7,5,0,8,0,35,1,4,0,5
1,12,3,7,1,0,12,0,0,1,4,0,5
0,4,3,7,4,1,9,0,0,0,2,3,1
0,10,3,7,3,3,3,0,0,0,4,1,3
0,31,1,7,1,3,12,0,0,1,4,1,8
1,17,3,1,5,1,8,0,0,0,4,1,1
0,16,3,7,3,0,4,0,0,1,4,0,5
0,12,3,7,5,1,8,0,0,0,4,4,1
0,28,3,7,0,3,10,0,0,0,4,1,3
0,5,3,7,4,1,9,6,0,1,4,3,6
0,14,1,7,4,0,9,0,0,1,4,0,5
0,8,3,6,4,1,9,0,0,1,1,3,6
0,42,3,7,5,3,8,29,0,1,4,1,8
0,1,5,7,4,1,9,0,0,0,4,3,1
0,1,3,7,3,1,6,0,36,0,4,3,1
0,25,3,7,3,0,3,0,0,1,4,0,5
1,25,4,7,1,0,12,0,0,1,4,0,5
0,9,1,7,1,1,12,0,0,0,2,4,1
0,1,5,7,3,1,7,0,0,0,4,3,1
0,3,3,7,5,1,8,0,0,0,4,3,1
0,1,1,7,4,1,9,0,0,1,4,3,6
0,27,3,7,4,0,9,0,0,1,4,0,5
0,59,1,7,5,4,8,0,33,0,4,1,4
0,17,3,7,5,1,8,0,0,0,2,1,1
0,43,4,7,4,0,9,0,0,1,4,0,5
0,2,3,7,4,1,9,0,0,1,4,3,6
1,18,3,7,5,0,8,95,0,1,4,0,5
0,9,3,7,5,3,8,0,0,1,4,1,8
1,24,3,7,1,3,12,0,0,0,4,1,3
0,12,3,0,1,1,12,0,0,1,1,1,6
0,7,3,7,4,1,9,0,0,1,4,1,6
1,22,3,7,5,0,8,0,47,1,4,0,5
0,41,1,7,5,3,8,0,0,1,2,1,8
0,23,3,6,5,0,8,0,0,1,4,0,5
1,12,3,7,0,0,11,0,0,1,4,0,5
0,27,4,7,1,0,12,0,0,1,4,0,5
0,10,3,7,5,1,8,0,0,1,4,3,6
0,35,4,7,1,0,12,0,0,1,4,0,5
0,23,0,7,5,0,8,0,0,1,4,0,5
1,42,4,2,3,0,2,122,0,1,1,0,5
0,2,3,7,5,1,8,0,0,0,2,3,1
0,6,3,7,4,1,9,0,0,0,4,3,1
0,15,3,7,0,3,10,0,0,0,4,4,3
0,17,3,7,0,0,10,0,0,1,4,0,5
0,45,3,7,5,0,8,0,0,1,4,0,5
0,51,4,7,5,0,8,0,0,1,4,0,5
0,47,3,7,5,0,8,0,0,1,4,0,5
0,16,1,7,4,1,9,0,0,1,4,1,6
0,47,3,7,4,0,9,0,0,1,4,0,5
1,25,3,7,4,1,9,0,0,1,4,1,6
0,43,3,7,4,3,9,0,0,0,4,1,3
0,18,3,7,4,3,9,0,0,1,4,1,8
0,16,3,7,1,0,12,0,0,1,2,0,5
0,57,4,7,5,0,8,0,0,1,4,0,5
0,21,4,7,4,0,9,0,0,1,4,0,5
0,26,3,7,0,3,10,0,0,1,2,1,8
1,19,1,8,1,0,12,0,0,1,2,0,5
0,28,4,8,1,0,12,0,0,0,1,5,0
1,28,4,7,5,0,8,0,0,1,4,0,5
0,11,3,7,5,0,8,0,0,1,4,0,5
1,31,3,7,0,0,11,0,47,1,4,0,5
0,8,3,7,5,0,8,0,0,1,4,0,5
0,25,1,7,5,3,8,0,0,1,4,1,8
0,5,1,7,4,1,9,0,0,0,4,3,1
0,26,3,4,5,0,8,0,0,1,4,0,5
0,18,3,7,3,3,6,0,0,1,4,4,8
0,25,4,7,5,0,8,0,0,1,4,0,5
0,39,4,7,6,3,13,0,0,0,4,4,3
0,5,3,7,1,1,12,0,0,1,4,1,6
0,12,3,7,0,1,10,0,0,1,4,1,6
1,21,1,7,1,0,12,0,0,1,0,0,5
0,34,1,7,4,3,9,0,0,0,2,4,3
1,18,3,7,1,0,12,0,0,1,4,0,5
1,25,1,7,0,0,10,0,0,1,4,0,5
0,4,3,7,4,1,9,0,0,1,4,3,6
0,37,1,7,5,0,8,0,0,1,4,0,5
0,2,3,7,4,1,9,0,0,0,4,3,1
1,19,1,7,1,0,12,0,0,0,4,5,0
1,45,0,7,4,1,9,0,0,1,4,1,6
0,35,3,7,3,4,5,0,0,0,2,4,4
0,28,3,7,3,0,7,0,0,1,4,0,5
0,47,3,6,5,0,8,0,0,0,4,5,0
1,49,3,7,4,0,9,0,0,1,2,0,5
0,36,3,7,5,0,8,0,0,1,4,0,5
1,19,3,7,6,0,13,0,0,1,4,0,5
0,20,3,7,4,1,9,0,0,1,4,1,6
0,0,4,7,3,1,6,0,0,0,4,3,1
1,17,3,7,0,0,11,0,0,1,4,0,5
0,11,3,7,3,0,7,0,0,1,4,0,5
0,6,3,7,1,1,12,0,0,1,4,1,6
0,1,5,8,4,1,9,0,0,0,4,3,1
0,11,3,7,4,1,9,0,0,0,4,1,1
0,15,4,7,5,0,8,67,0,1,4,0,5
0,0,3,7,3,1,7,0,0,0,4,3,1
1,34,1,7,1,0,12,95,0,1,4,0,5
0,24,3,7,4,1,9,0,0,1,4,1,6
0,41,3,7,5,1,8,0,0,0,4,1,1
0,14,3,7,4,0,9,0,0,0,4,5,0
0,11,3,7,1,0,12,0,0,1,4,0,5
0,4,3,7,5,1,8,0,0,1,4,4,6
1,27,4,7,7,0,14,0,55,1,4,0,5
1,14,4,4,3,0,5,0,0,1,4,0,5
0,22,3,7,1,3,12,0,0,1,4,1,8
0,13,3,6,3,0,5,0,0,1,4,0,5
1,39,4,7,6,0,13,0,0,1,4,0,5
1,24,3,7,6,0,13,0,0,0,4,5,0
0,7,3,7,4,1,9,0,0,0,4,3,1
0,16,3,7,5,0,8,0,0,1,4,0,5
1,19,3,2,6,0,13,112,0,1,1,0,5
1,14,3,7,5,0,8,0,0,1,4,0,5
1,22,3,7,4,0,9,0,47,1,4,0,5
0,24,3,7,1,3,12,0,0,1,4,1,8
0,2,3,7,4,1,9,0,0,1,4,3,6
0,40,3,7,0,1,11,0,0,0,4,1,1
1,18,3,7,5,0,8,0,0,1,4,0,5
1,17,4,7,5,2,8,0,0,1,4,1,7
0,21,3,7,5,0,8,0,0,1,4,0,5
1,4,3,7,1,1,12,0,0,1,4,1,6
0,8,3,7,5,1,8,0,0,1,4,2,6
0,32,3,7,3,0,6,0,0,1,4,0,5
1,17,1,7,1,0,12,0,0,1,4,0,5
0,5,5,7,5,1,8,0,0,0,4,1,1
0,43,3,7,4,4,9,0,0,1,4,1,9
1,18,3,7,5,0,8,0,0,0,4,5,0
1,25,4,7,1,0,12,0,0,1,4,0,5
0,44,1,7,6,0,13,0,0,0,4,5,0
0,7,3,7,1,1,12,0,0,0,4,1,1
0,9,3,7,5,1,8,0,0,1,4,3,6
1,47,3,6,3,0,3,0,0,1,4,0,5
1,30,1,7,6,3,13,0,0,1,4,4,8
0,6,3,7,3,1,6,0,0,1,4,3,6
0,17,3,7,4,3,9,0,0,1,4,1,8
0,30,3,7,3,3,5,0,0,0,2,4,3
1,26,4,7,4,1,9,0,0,1,4,1,6
0,30,4,7,5,0,8,0,0,1,4,0,5
0,40,3,6,5,0,8,0,0,1,4,0,5
0,2,3,7,4,1,9,0,0,1,4,3,6
0,19,3,7,3,3,5,0,0,0,1,3,3
1,55,4,7,1,4,12,0,0,1,4,1,9
1,17,1,7,4,0,9,0,0,1,4,0,5
1,14,3,7,5,0,8,0,0,1,4,0,5
0,8,5,7,5,0,8,0,0,0,4,5,0
0,6,3,7,4,1,9,0,0,0,2,3,1
0,1,3,7,3,1,6,0,0,1,4,4,6
1,24,3,7,4,0,9,0,0,1,4,0,5
0,28,3,7,4,2,9,0,0,1,4,1,7
1,20,3,7,3,0,5,0,0,1,4,0,5
0,10,3,7,1,1,12,0,0,0,4,1,1
0,33,3,7,5,3,8,0,0,0,2,1,3
1,24,4,7,7,0,14,112,0,1,4,0,5
0,3,3,7,5,1,8,0,0,1,4,3,6
1,43,3,7,1,0,12,0,0,1,4,0,5
0,4,5,7,4,1,9,0,0,0,4,3,1
0,6,3,7,5,1,8,0,0,0,4,1,1
0,15,3,7,5,0,8,0,0,1,4,0,5
1,45,3,7,1,0,12,0,0,1,4,0,5
1,23,3,7,4,0,9,81,0,1,4,0,5
1,25,3,7,1,0,12,0,0,1,4,0,5
0,17,3,7,5,3,8,0,0,0,2,4,3
0,20,1,7,5,2,8,0,0,0,4,4,2
0,25,5,7,5,0,8,0,0,1,4,0,5
0,1,3,7,4,1,9,0,0,1,4,3,6
0,10,3,7,6,1,13,0,0,0,4,1,1
0,10,0,7,4,0,9,0,0,1,2,0,5
0,44,4,5,7,1,14,0,0,0,4,1,1
0,24,3,7,3,0,6,0,0,1,4,0,5
1,29,1,7,1,0,12,0,0,0,4,5,0
0,29,3,7,6,0,13,0,0,1,4,0,5
0,28,0,7,0,1,10,0,0,1,4,4,6
0,53,1,7,5,4,8,0,0,0,4,1,4
0,29,3,6,5,3,8,0,0,0,2,1,3
0,3,3,7,4,1,9,0,0,1,4,3,6
0,19,3,7,6,1,13,0,0,0,4,1,1
0,21,1,7,4,0,9,0,0,1,4,0,5
1,10,3,7,4,0,9,0,0,0,4,5,0
0,34,4,7,1,0,12,0,0,1,2,0,5
1,22,3,7,4,0,9,0,0,1,4,0,5
1,28,3,7,0,0,10,0,51,1,4,0,5
1,34,3,7,6,0,13,0,0,1,4,0,5
0,35,3,7,5,3,8,0,0,0,2,4,3
1,22,4,7,5,0,8,0,0,1,4,0,5
0,13,3,7,1,3,12,0,0,0,4,1,3
0,27,4,7,4,0,9,0,0,0,4,5,0
1,27,3,7,4,0,9,0,0,1,4,0,5
0,11,1,7,5,1,8,0,0,0,2,3,1
0,26,3,6,3,0,1,0,0,1,4,0,5
1,26,4,7,7,0,14,0,51,1,4,0,5
0,21,3,7,5,0,8,0,0,1,4,0,5
